league_id,team_id,team_name
6,3291,Tri-State (Ind.)
6,2697,Tufts University
6,2596,UC Santa Cruz
6,2843,Union College (New York)
6,2834,Univ. of Chicago
6,2600,Univ. of Dallas
6,2630,Univ. of Dubuque
6,2790,Univ. of La Verne
6,2502,Univ. of Mary Hardin-Baylor
6,2642,"Univ. of Massachusetts, Boston"
6,2643,"Univ. of Massachusetts, Dartmouth"
6,957,"Univ. of Minnesota, Morris"
6,3881,"Univ. of Pittsburgh, Bradford"
6,2742,Univ. of Puget Sound
6,2793,Univ. of Redlands
6,2505,Univ. of the Ozarks (Arkansas)
6,2802,Univ. of the South
6,2845,"Univ. of Wisconsin, Eau Claire"
6,2846,"Univ. of Wisconsin, La Crosse"
6,2847,"Univ. of Wisconsin, Oshkosh"
6,2848,"Univ. of Wisconsin, River Falls"
6,2849,"Univ. of Wisconsin, Stevens Point"
6,2850,"Univ. of Wisconsin, Stout"
6,2851,"Univ. of Wisconsin, Whitewater"
6,2518,University of Mary Washington
6,3925,University of Pittsburgh at Greensburg
6,1653,University of Rochester
6,2583,University of Scranton
6,2646,University of Southern Maine
6,2688,University of St. Thomas
6,2530,Ursinus College
6,2580,Utica College
6,2844,Vassar College
6,3927,Vaughn College
6,3580,Villa Julie College
6,2765,Virginia Wesleyan College
6,2635,Wartburg College
6,2780,Washington & Jefferson College
6,2766,Washington & Lee University
6,2531,Washington College (Maryland)
6,2837,Washington University in St. Louis
6,2781,Waynesburg University
6,2811,Webster University
6,2706,Wellesley College
6,2720,Wells College
6,2558,Wentworth Institute of Technology
6,2776,Wesley College
6,2625,Wesleyan College (Georgia)
6,2698,Wesleyan University
6,2647,Western Connecticut State
6,3575,Western New England University
6,2812,Westminster College (Missouri)
6,988,Westminster College (PA)
6,2548,Wheaton College (Illinois)
6,2707,Wheaton College (Massachusetts)
6,2743,Whitman College
6,2794,Whittier College
6,2744,Whitworth University
6,2668,Widener University
6,2584,Wilkes University
6,2745,Willamette University
6,3681,William Paterson University of New Jersey
6,2614,William Peace University
6,2839,William Smith College
6,2699,Williams College
6,2755,Wilmington College (Ohio)
6,2514,Wilson College
6,2641,Wisconsin Lutheran College
6,2728,Wittenberg University
6,3765,Worcester State University
6,3697,Yeshiva University
6,2540,York College (New York)
6,2521,York College (Pennsylvania)
6,3907,z University of the Ozarks
7,4015,Alice Lloyd College
7,3146,Aquinas College (Mich)
7,4007,Arizona Christian University
7,3189,Asbury (Ky.)
7,3948,Ashford University
7,3193,Auburn University Montgomery
7,3936,Ave Maria University
7,3113,Baker University (Kan.)
7,3200,Belhaven (Miss.)
7,3114,Benedictine College (Kan.)
7,3190,Berea College (Ky.)
7,3106,Bethany College (Kan.)
7,3139,Bethel (Ind.)
7,3107,Bethel College (Kansas)
7,3191,Bethel University (Tenn.)
7,3718,Biola University
7,3890,Bluefield College
7,3808,Brescia University (Kentucky)
7,3771,Calumet-St. Joseph (Ind.)
7,3165,Campbellsville University (Ky.)
7,4032,Cardinal Strich University
7,3776,Central Christian College
7,2235,Clarke College
7,3942,College of Coastal Georgia
7,3976,College of Idaho
7,3666,College of Saint Scholastica Women
7,3784,College of the Southwest
7,3669,Concordia University (Irvine)
7,3098,"Concordia University, Nebraska"
7,3961,Cornerstone University
7,3167,Cumberland (Tenn.)
7,3166,Cumberlands (Ky.)
7,4214,Dalton State College
7,3887,Davenport University
7,3158,Delhi (N.Y.)
7,3099,Doane College
7,3100,Dordt (Iowa)
7,3207,Embry-Riddle (Fla.)
7,3108,Friends (Kan.)
7,3168,Georgetown College
7,4018,Georgia Gwinnett College
7,3140,Goshen (Ind.)
7,3141,Grace (Ind.)
7,3115,Graceland University (Iowa)
7,3978,Grand View University
7,3101,Hastings College
7,3092,Hope International University
7,3142,Huntington (Ind.)
7,3810,Indiana Tech
7,3915,Indiana University East
7,3192,Indiana University Southeast
7,3143,Indiana Wesleyan
7,3119,John Brown (Ark.)
7,3716,Judson College
7,4241,Judson University
7,3109,Kansas Wesleyan
7,3169,Lambuth (Tenn.)
7,4244,Lawrence Tech
7,3174,Lee University (Tenn.)
7,3321,Lee University (Tenn.)
7,3086,Lewis-Clark State College (Idaho)
7,3930,Lindenwood University (Illinois)
7,3170,Lindsey Wilson (Ky.)
7,3934,Loyola University New Orleans
7,3144,Marian Univ. (Ind.)
7,3176,Martin Methodist (Tenn.)
7,3756,McPherson College
7,4043,Middle Georgia State College
7,3102,Midland Lutheran (Neb.)
7,3184,Milligan (Tenn.)
7,3769,Missouri Baptist
7,3634,Missouri Valley College
7,4232,Montreat (N.C)
7,3674,Morningside College
7,3216,Morris College (S.C.)
7,3636,Nebraska Wesleyan
7,3209,Northwood (Fla.)
7,3120,Oklahoma Baptist
7,3654,Oklahoma Wesleyan University
7,3134,Olivet Nazarene (Ill.)
7,3999,Ottawa University
7,3893,Our Lady of the Lake University
7,3171,Pikeville (Ky.)
7,4027,Point University
7,3918,Purdue University Calumet
7,3197,Reinhardt (Ga.)
7,3958,Robert Morris University (Illinois)
7,4040,Rochester College
7,3946,Roosevelt University
7,4226,San Diego Christian College
7,2404,Savannah College of Art & Design
7,3932,Savannah College of Art & Design (Atlanta)
7,4016,Southeastern University
7,3997,Southwestern Christian University
7,3110,Southwestern College (Kansas)
7,3147,Spring Arbor (Mich.)
7,3203,Spring Hill (Ala.)
7,3135,St. Ambrose (Iowa)
7,3639,St. Andrews Presbyterian College
7,3974,St. Cartharine College
7,4014,St. Louis College of Pharmacy
7,3211,St. Thomas University (Fla.)
7,3839,Sterling College
7,3112,Tabor College (Kan.)
7,3145,Taylor (Ind.)
7,3186,Tennessee Wesleyan
7,4234,"Texas A&M University, Texarkana"
7,3848,The College of Idaho
7,3205,Tougaloo College
7,3663,"Union College, Kentucky"
7,3136,Univ. of St. Francis (Ill.)
7,3922,Univ. of St. Francis (Ind.)
7,3673,University of Alberta
7,3775,University of Mobile (Ala.)
7,3767,University of Northwestern Ohio
7,4009,University of the Southwest
7,3096,Vanguard University of Southern California
7,3212,Warner University (Fla.)
7,3213,Webber International University
7,3774,West Virginia Tech
7,764,West Virginia University Institute of Technology
7,3097,Westmont College
7,3772,Wilberforce University
7,3878,William Carey University
7,4228,William Woods University
7,3206,Xavier University of Louisiana
7,1001,z Albertson College of Idaho
7,3706,z Alice Lloyd College
7,1262,z Alliant International University
7,3090,z California - Santa Cruz (Calif.)
7,3637,z Claflin University
7,3665,z College of Saint Scholastica
7,3614,z College of Santa Fe
7,3201,z Dillard (La.)
7,3091,z Dominican University of California
7,3721,z Harris-Stowe State University
7,1988,z Kentucky Christian
7,3179,z Knoxville College (Tenn.)
7,3161,z Lyndon State (Vt.)
7,3185,z Montreat (N.C.)
7,3132,z Mount St. Clare (Iowa)
7,3660,z Myers University
7,3196,z North Georgia College & State Univ.
7,3162,z Notre Dame (N.H.)
7,3122,z Oklahoma City
7,3629,z Seton Hill (PA)
7,3124,z Southern Nazarene (Okla.)
7,3199,z Southern Tech (Ga.)
7,3111,z Sterling (Kan.)
7,3204,z Talladega (Ala.)
7,3148,z Tri-State (Ind.)
7,3095,z U.S. International (Calif.)
7,3131,z Univ. of Mary (N.D.)
7,3123,z Univ. of Science & Arts (Okla.)
7,3138,"z Univ. of Wisconsin, Parkside"
7,3753,z Ursuline College
7,3187,z Virginia Intermont
8,3218,Albertson College of Idaho
8,3705,Alice Lloyd College
8,3289,Aquinas College (Mich)
8,4008,Arizona Christian University
8,3336,Asbury (Ky.)
8,3949,Ashford University
8,3342,Auburn University Montgomery
8,3937,Ave Maria University
8,3252,Baker University (Kan.)
8,3349,Belhaven (Miss.)
8,3253,Benedictine College (Kan.)
8,3337,Berea College (Ky.)
8,3245,Bethany College (Kan.)
8,3281,Bethel (Ind.)
8,3246,Bethel College (Kansas)
8,3338,Bethel University (Tenn.)
8,3225,Biola University
8,3891,Bluefield College
8,3343,Brenau University (Ga.)
8,3339,Brescia University (Kentucky)
8,3778,Briar
8,3219,Calgary (Alb.)
8,3231,California - Santa Cruz (Calif.)
8,3853,Calumet-St. Joseph (Ind.)
8,3311,Campbellsville University (Ky.)
8,4033,Cardinal Strich University
8,3292,Carlow College (Pa.)
8,3777,Central Christian College
8,3638,Claflin University
8,2732,Clarke College
8,3943,College of Coastal Georgia
8,3977,College of Idaho
8,4238,College of Saint Mary
8,3785,College of the Southwest
8,3365,Columbia College (S.C.)
8,3670,Concordia University (Irvine)
8,3236,Concordia University (Neb.)
8,3962,Cornerstone University
8,3313,Cumberland (Tenn.)
8,3312,Cumberlands (Ky.)
8,4215,Dalton State College
8,3888,Davenport University
8,3304,Delhi (N.Y.)
8,3350,Dillard (La.)
8,3238,Doane College
8,3239,Dordt (Iowa)
8,3357,Embry-Riddle (Fla.)
8,3254,Evangel (Mo.)
8,3247,Friends (Kan.)
8,3314,Georgetown College
8,4019,Georgia Gwinnett College
8,3345,Georgia Southwestern State
8,3282,Goshen (Ind.)
8,3283,Grace (Ind.)
8,3255,Graceland University (Iowa)
8,3979,Grand View University
8,3722,Harris-Stowe State University
8,3240,Hastings College
8,3226,Hope International University
8,3284,Huntington (Ind.)
8,3811,Indiana Tech
8,3916,Indiana University East
8,3340,Indiana University Southeast
8,3285,Indiana Wesleyan
8,3259,John Brown (Ark.)
8,3723,Judson College
8,4242,Judson University
8,3248,Kansas Wesleyan
8,3326,Knoxville College (Tenn.)
8,3315,Lambuth (Tenn.)
8,4245,Lawrence Tech
8,3973,Lee University (Tenn.)
8,3220,Lewis-Clark State College (Idaho)
8,3931,Lindenwood University (Illinois)
8,3316,Lindsey Wilson (Ky.)
8,4236,"Louisiana State University, Alexandria"
8,3901,"Louisiana State University, Shreveport"
8,3900,Loyola University New Orleans
8,3286,Marian Univ. (Ind.)
8,3323,Martin Methodist (Tenn.)
8,3757,McPherson College
8,2976,Middle Georgia State College
8,3241,Midland Lutheran (Neb.)
8,3341,Midway College (Ky.)
8,3331,Milligan (Tenn.)
8,3770,Missouri Baptist
8,3635,Missouri Valley College
8,3332,Montreat (N.C.)
8,883,Morningside College
8,3367,Morris College (S.C.)
8,3274,Mount St. Clare (Iowa)
8,3661,Myers University
8,2612,Nebraska Wesleyan
8,3836,Northwestern College (Iowa)
8,3359,Northwood (Fla.)
8,3296,Notre Dame (Ohio)
8,3260,Oklahoma Baptist
8,3262,Oklahoma City
8,3664,Oklahoma Wesleyan University
8,3276,Olivet Nazarene (Ill.)
8,4000,Ottawa University
8,3892,Our Lady of the Lake University
8,3317,Pikeville (Ky.)
8,4028,Point University
8,3919,Purdue University Calumet
8,3347,Reinhardt (Ga.)
8,3616,Robert Morris University (Illinois)
8,4041,Rochester College
8,3947,Roosevelt University
8,4227,San Diego Christian College
8,2619,Savannah College of Art & Design
8,3933,Savannah College of Art & Design (Atlanta)
8,3300,Shawnee State (Ohio)
8,3743,Southeastern University
8,3223,Southern Oregon
8,4237,Southwestern Christian University
8,3249,Southwestern College (Kansas)
8,3290,Spring Arbor (Mich.)
8,3353,Spring Hill (Ala.)
8,3277,St. Ambrose University (Iowa)
8,3597,St. Andrews Presbyterian College
8,3975,St. Catharine College
8,3265,St. Gregory's (Okla.)
8,4013,St. Louis College of Pharmacy
8,3361,St. Thomas University (Fla.)
8,2622,Stephens College
8,3840,Sterling College
8,3251,Tabor College (Kan.)
8,3354,Talladega (Ala.)
8,3288,Taylor (Ind.)
8,3333,Tennessee Wesleyan
8,4233,"Texas A&M University, Texarkana"
8,3849,The College of Idaho
8,3628,The Masters College
8,3355,Thomas (Ga.)
8,3645,Tougaloo College
8,3235,U.S. International (Calif.)
8,3700,"Union College, Kentucky"
8,3263,Univ. of Science & Arts (Okla.)
8,3278,Univ. of St. Francis (Ill.)
8,3287,Univ. of St. Francis (Ind.)
8,3217,University of Alberta
8,3352,University of Mobile (Ala.)
8,3768,University of Northwestern Ohio
8,4010,University of the Southwest
8,4011,University of the Southwest
8,3228,Vanguard University of Southern California
8,3362,Warner University (Fla.)
8,3363,Webber International University
8,985,West Virginia University Institute of Technology
8,3229,Westmont College
8,3773,Wilberforce University
8,3879,William Carey University
8,4229,William Woods University
8,3356,Xavier University of Louisiana
8,2080,z Alliant International University
8,3329,z Bryan (Tenn.)
8,3346,z North Georgia College & State Univ.
8,3334,z Virginia Intermont College
9,2933,Abraham Baldwin Agricultural College
9,3780,Adirondack Community College
9,3852,ASA College
9,3649,Barton County Community College
9,2937,Central Alabama Community College
9,2902,College of Lake County
9,2909,Collin College
9,2943,Copiah-Lincoln Community College
9,2915,Cowley County Community College
9,2944,East Central Comm. College
9,3712,Eastfield College
9,2903,Elgin Community College
9,2938,Faulkner State Community College
9,2939,Gadsden State Community College
9,3779,GateWay Community College (AZ)
9,2934,Georgia Perimeter College
9,2896,Glendale Community College (Ariz.)
9,3944,Gordon State College
9,2923,Grand Rapids Comm. College
9,2888,Harford Community College
9,2916,Hesston College
9,2945,Hinds Community College
9,2946,Holmes Community College
9,2917,Hutchinson Community College
9,2904,Illinois Valley Community College
9,2947,Itawamba Community College
9,4003,Jacksonville College
9,2919,Johnson County Comm. College
9,2948,Jones County Junior College
9,2924,Kalamazoo Valley Comm. College
9,3897,Kaskaskia College
9,2929,Laredo Community College
9,2956,Lewis & Clark Comm. College (IL)
9,3812,Marion Military Institute
9,2905,McHenry County College
9,2949,Meridian Comm. College
9,2897,Mesa Comm. College
9,2950,Mississippi Gulf Coast Comm. College
9,3781,Moraine Valley Community College
9,2910,New Mexico Military Institute
9,2951,Northeast Mississippi Comm. College
9,2952,Northwest Mississippi Comm. College
9,2906,Oakton Community College
9,2877,Oxford College of Emory University
9,2898,Paradise Valley Comm. College
9,2953,Pearl River Community College
9,2899,Pima Community College
9,3952,Prairie State College
9,2907,Sauk Valley Comm. College
9,2900,Scottsdale Community College
9,2901,Seminole State College (Oklahoma)
9,2921,Seward County Comm. College
9,2925,Sinclair Comm. College
9,3646,Skagit Valley College
9,2954,Southwest Mississippi Comm. College
9,3652,Spartanburg Methodist College
9,2911,Temple College
9,2931,Tyler JC
9,3816,University of South Carolina at Lancaster (USC Lancaster)
9,2926,Vincennes University
9,2908,Waubonsee Comm. College
9,3650,z Gordon College
10,2975,Abraham Baldwin Agricultural College
10,3851,ASA College
10,3990,Baltimore City Community College
10,3693,Barton County Community College
10,2965,Broward College
10,3020,Central Alabama Comm. College
10,3005,Central Florida Community College
10,2984,College of Lake County
10,2993,Collin College
10,3027,Copiah-Lincoln Community College
10,2998,Cowley County Community College
10,3014,Darton College
10,3028,East Central Comm. College
10,3782,Eastern Arizona College
10,4035,Eastern Florida State College
10,2985,Elgin Community College
10,3021,Faulkner State Community College
10,2966,Florida State College at Jacksonville
10,3783,GateWay Community College
10,3015,Georgia Perimeter College
10,2978,Glendale Community College (Ariz.)
10,3651,Gordon State College
10,3007,Grand Rapids Comm. College
10,3957,Hagerstown Community College
10,3080,Harford Community College
10,2999,Hesston College
10,2967,Hillsborough Community College
10,3029,Hinds Community College
10,3030,Holmes Community College
10,3000,Hutchinson Community College
10,2986,Illinois Valley Community College
10,3031,Itawamba Community College
10,4004,Jacksonville College
10,3001,Johnson County Comm. College
10,3032,Jones County Junior College
10,3008,Kalamazoo Valley Comm. College
10,2972,Laredo Community College
10,2973,Lee College
10,3038,Lewis & Clark Comm. College (IL)
10,3819,Marion Military Institute
10,2988,McHenry County College
10,3033,Meridian Comm. College
10,2979,Mesa Comm. College
10,2977,Mississippi Gulf Coast Comm. College
10,2989,Moraine Valley Community College
10,3847,New Mexico Military Institute
10,2960,North Central Texas College
10,3034,Northeast Mississippi Comm. College
10,3035,Northwest Mississippi Comm. College
10,2990,Oakton Community College
10,3069,Oxford College of Emory University
10,2980,Paradise Valley Comm. College
10,3036,Pearl River Community College
10,2981,Pima Community College
10,3953,Prairie State College
10,3857,Saint Petersburg College
10,2991,Sauk Valley Comm. College
10,2982,Scottsdale Community College
10,2983,Seminole State College (Oklahoma)
10,3003,Seward County Comm. College
10,3010,Sinclair Comm. College
10,3024,Snead State Community College
10,3037,Southwest Mississippi Comm. College
10,2971,Spartanburg Methodist College
10,3959,"State College of Florida, Manatee-Sarasota"
10,2994,Temple College
10,2974,Tyler JC
10,3818,University of South Carolina at Lancaster (USC Lancaster)
10,2992,Waubonsee Comm. College
12,3989,Bergen Community College
12,3070,Brookdale Community College
12,4037,Bucks County Community College
12,4230,Camden County College
12,3053,College of DuPage
12,4217,Community College of Philadelphia
12,3082,Community College of Rhode Island
12,3713,Eastfield College
12,3062,Fashion Institute of Technology
12,3653,Georgia Military College
12,3044,Herkimer County Community College
12,4231,Lackawanna College
12,3073,Mercer County Comm. College
12,4029,Northampton Community College
12,3075,Ocean County College
12,3064,Orange County Comm. College
12,3040,Rend Lake College
12,3055,Rock Valley College
12,3071,Rowan College at Gloucester County
12,3067,Suffolk County Comm. College-Selden
13,3441,Allan Hancock College
13,3411,Antelope Valley College
13,3442,Bakersfield College
13,3412,Barstow College
13,3558,Butte Comm. College
13,3429,Cerritos College
13,3413,Cerro Coso College
13,3414,Chaffey College
13,3444,Citrus College
13,3368,College of Alameda
13,3375,College of Marin
13,3443,College of the Canyons
13,3415,College of the Desert
13,3562,College of the Redwoods
13,3564,College of the Siskiyous
13,3385,Columbia College (S.C.)
13,3430,Compton College
13,3370,Contra Costa College
13,3445,Cuesta College
13,3455,Cuyamaca College
13,3420,Cypress College
13,3431,East Los Angeles College
13,3432,El Camino College
13,3559,Feather River College
13,3421,Fullerton College
13,3446,Glendale College (Calif.)
13,3422,Golden West College
13,3456,Grossmont College
13,3457,Imperial Valley College
13,3423,Irvine Valley College
13,3560,Lake Tahoe Comm. College
13,3373,Laney College
13,3561,Lassen College
13,3433,Long Beach City College
13,3434,Los Angeles City College
13,3435,Los Angeles Harbor College
13,3447,Los Angeles Pierce College
13,3436,Los Angeles Southwest College
13,3437,Los Angeles Trade-Technical College
13,3448,Los Angeles Valley College
13,3374,Los Medanos
13,3438,Marymount College
13,3376,Mendocino College
13,3387,Merced College
13,3377,Merritt College
13,3458,MiraCosta College
13,3449,Moorpark College
13,3439,Mount San Antonio College
13,3416,Mount San Jacinto College
13,3378,Napa Valley College
13,3424,Orange Coast Community College
13,3450,Oxnard College
13,3459,Palomar College
13,3440,Pasadena City College
13,3972,Pierce College
13,3389,Porterville College
13,3417,Rio Hondo College
13,3425,Riverside City College
13,3426,Saddleback College
13,3418,San Bernadino Valley College
13,3460,San Diego City College
13,3462,San Diego Mesa College
13,3461,San Diego Miramar College
13,3427,Santa Ana College
13,3451,Santa Barbara City College
13,3452,Santa Monica College
13,3428,Santiago Canyon College
13,3383,Solano College
13,3823,Southwestern College at Chula Vista
13,3392,Taft College
13,3453,Ventura College
13,3419,Victor Valley College
13,3393,West Hills College
13,3454,West Los Angeles College
13,3384,Yuba College
14,3536,Allan Hancock College
14,3506,Antelope Valley College
14,3537,Bakersfield College
14,3507,Barstow College
14,3565,Butte Comm. College
14,3524,Cerritos College
14,3508,Cerro Coso College
14,3509,Chaffey College
14,3539,Citrus College
14,3463,College of Alameda
14,3470,College of Marin
14,3538,College of the Canyons
14,3510,College of the Desert
14,3569,College of the Redwoods
14,3486,College of the Sequoias
14,3571,College of the Siskiyous
14,3525,Compton College
14,3465,Contra Costa College
14,3540,Cuesta College
14,3550,Cuyamaca College
14,3515,Cypress College
14,3526,East Los Angeles College
14,3527,El Camino College
14,3566,Feather River College
14,3516,Fullerton College
14,3541,Glendale College (Calif.)
14,3517,Golden West College
14,3551,Grossmont College
14,3552,Imperial Valley College
14,3518,Irvine Valley College
14,3567,Lake Tahoe Comm. College
14,3468,Laney College
14,3568,Lassen College
14,3528,Long Beach City College
14,3529,Los Angeles City College
14,3530,Los Angeles Harbor College
14,3542,Los Angeles Pierce College
14,3531,Los Angeles Southwest College
14,3532,Los Angeles Trade-Technical College
14,3543,Los Angeles Valley College
14,3469,Los Medanos
14,3533,Marymount College
14,3471,Mendocino College
14,3482,Merced College
14,3472,Merritt College
14,3553,MiraCosta College
14,3544,Moorpark College
14,3534,Mount San Antonio College
14,3511,Mount San Jacinto College
14,3473,Napa Valley College
14,3519,Orange Coast Community College
14,3545,Oxnard College
14,3554,Palomar College
14,3535,Pasadena City College
14,3484,Porterville College
14,3512,Rio Hondo College
14,3520,Riverside City College
14,3521,Saddleback College
14,3513,San Bernadino Valley College
14,3555,San Diego City College
14,3557,San Diego Mesa College
14,3556,San Diego Miramar College
14,3522,Santa Ana College
14,3546,Santa Barbara City College
14,3547,Santa Monica College
14,3523,Santiago Canyon College
14,3478,Solano College
14,3824,Southwestern College at Chula Vista
14,3487,Taft College
14,3548,Ventura College
14,3514,Victor Valley College
14,3488,West Hills College
14,3549,West Los Angeles College
14,3479,Yuba College
991,2885,Allegany College of Maryland
991,3076,Allegany College of Maryland
991,1315,Augustine State University
991,3026,Bossier Parish Community College
991,2913,Butler County Community College
991,2961,Butler County Community College
991,3761,Cambridge University
991,3736,Carlton
991,3043,Cayuga Community College
991,2853,Cayuga Community College
991,3018,Cecil Community College
991,1363,Chattanooga State
991,2922,Chattanooga State Technical Community College
991,3004,Chattanooga State Technical Community College
991,2997,Cloud County Community College
991,2914,Cloud County Community College
991,2887,College of Southern Maryland
991,3079,College of Southern Maryland
991,3077,Comm. College of Allegheny County-North
991,3078,Comm. College of Baltimore County at Catonsville
991,2886,Comm. College of Baltimore County at Catonsville
991,1378,Community College of Spokane
991,2880,County College of Morris
991,1394,District of Columbia
991,1395,District of Columbia
991,2868,Dutchess Community College
991,3061,Dutchess Community College
991,3320,Freed-Hardeman (Tenn.)
991,3006,Glen Oaks Community College
991,3954,Grace Bible College
991,3955,Grace Bible College
991,2104,Green River Community College
991,2893,Holyoke Community College
991,3083,Holyoke Community College
991,3045,Hudson Valley Community College
991,2918,Independence Community College
991,2962,Independence Community College
991,2932,Jefferson College
991,3046,Jefferson Community College
991,3022,Jefferson State Community College
991,2940,Jefferson State Community College
991,2861,Joliet Junior College
991,3054,Joliet Junior College
991,3012,Kilgore College
991,2928,Kilgore College
991,2987,Kishwaukee Community College
991,2963,Labette Community College
991,2955,Lake Land College
991,3759,London Metropolitan University
991,3175,Lyon (Ark.)
991,3322,Lyon (Ark.)
991,3057,Madison Area Technical College
991,2864,Madison Area Technical College
991,2883,Middlesex County College
991,3074,Middlesex County College
991,3058,Milwaukee Area Technical College
991,2865,Milwaukee Area Technical College
991,2855,Mohawk Valley Comm. College
991,3047,Mohawk Valley Comm. College
991,3048,Monroe Community College
991,2856,Monroe Community College
991,2889,Montgomery College-Germantown
991,2890,Montgomery College-Rockville
991,3081,Montgomery College-Rockville
991,3735,Montreal
991,3063,Nassau Comm. College
991,2871,Nassau Comm. College
991,2964,Neosho County Comm. College
991,2941,Northwest-Shoals Comm. College
991,3023,Northwest-Shoals Comm. College
991,3009,Oakland Comm. College
991,3039,Olney Central College
991,2957,Olney Central College
991,2857,Onondaga Community College
991,3049,Onondaga Community College
991,2968,Pasco-Hernando Comm. College
991,2969,Polk Comm. College
991,2936,Potomac State College of WVU
991,3019,Potomac State College of WVU
991,3002,Pratt Comm. College
991,2920,Pratt Comm. College
991,2891,Prince George's Comm. College
991,2873,Queensborough Comm. College
991,3065,Queensborough Comm. College
991,1568,Redlands University
991,2866,Ridgewater College
991,3059,Ridgewater College
991,3060,Riverland Comm. College
991,2867,Riverland Comm. College
991,2874,Rockland Community College
991,3066,Rockland Community College
991,3013,San Jacinto College-Central
991,2930,San Jacinto College-Central
991,2184,Seminole Comm. College
991,2970,South Florida Comm. College
991,2959,Southwestern Illinois College
991,3041,Southwestern Illinois College
991,2117,Spokane Community College
991,1601,Spokane Community College
991,3042,Springfield College-Illinois
991,2895,Springfield Technical Comm. College
991,3050,State University of New York at Morrisville
991,3052,SUNY-Delhi
991,2859,SUNY-Delhi
991,2876,Ulster County Comm. College
991,3068,Ulster County Comm. College
991,3324,Union University (TN)
991,1659,Univ. of Transylvania
991,3760,University of Bath
991,3744,University of Monterrey Tech
991,3025,Wallace State Comm. College-Hanceville
991,2942,Wallace State Comm. College-Hanceville
991,2995,Weatherford College
991,2863,William Rainey Harper
991,3056,William Rainey Harper
991,4239,York University
991,6,z Arizona State University
991,3856,z Baptist Bible College
991,3603,z Baruch College
991,30,z Charleston Southern University
991,74,z High Point
991,359,z High Point
991,848,z Hillsdale College
991,3072,z Keystone College
991,103,z Mississippi Valley State University
991,3733,z SUNY Purchase
991,164,z Texas Southern University
991,467,z Texas Southern University
991,175,z Tulane University
991,948,z Univ. of Central Arkansas
991,527,z Univ. of New Hampshire
991,221,z Univ. of New Hampshire
991,190,z University of Colorado
991,3833,z University of South Carolina-Lancaster
992,3738,Carlton
992,3737,Montreal
992,3745,University of Monterrey Tech
992,4240,York University
993,2878,Bergen Community College
993,3993,Bristol Community College
993,2879,Brookdale Community College
993,2852,Broome Community College
993,4036,Bucks County Community College
993,2860,College of DuPage
993,4216,Community College of Philadelphia
993,2892,Community College of Rhode Island
993,3902,County College of Morris
993,2869,Fashion Institute of Technology
993,2854,Herkimer County Community College
993,2882,Mercer County Comm. College
993,2884,Ocean County College
993,2872,Orange County Comm. College
993,2958,Rend Lake College
993,2862,Rock Valley College
993,2881,Rowan College at Gloucester County
993,2875,Suffolk County Comm. College-Selden
993,3899,Williamson Free School of Mechanical Trades
994,3369,American River College
994,3394,Cabrillo College
994,3395,Canada College
994,3396,Chabot College
994,3406,City College of San Francisco
994,3408,College of San Mateo
994,3391,College of the Sequoias
994,3938,Cosumnes River College
994,3397,De Anza College
994,3372,Diablo Valley College
994,3398,Evergreen Valley College
994,3991,Folsom Lake College
994,3399,Foothill College
994,3982,Fresno City College
994,3400,Gavilan College
994,3401,Hartnell College
994,3402,Las Positas
994,3403,Mission College
994,3388,Modesto Jr College
994,3404,Monterey Peninsula College
994,3405,Ohlone College
994,3390,Reedley College
994,3379,Sacramento City College
994,3380,San Joaquin Delta College
994,3407,San Jose City College
994,3381,Santa Rosa Jr College
994,3563,Shasta Tehama Trinity JC
994,3382,Sierra College
994,3409,Skyline College
994,3410,West Valley College
995,3464,American River College
995,3489,Cabrillo College
995,3490,Canada College
995,3491,Chabot College
995,3501,City College of San Francisco
995,3503,College of San Mateo
995,3994,College of the Sequoias
995,3466,Cosumnes River College
995,3492,De Anza College
995,3467,Diablo Valley College
995,3493,Evergreen Valley College
995,4012,Folsom Lake College
995,3494,Foothill College
995,3481,Fresno City College
995,3495,Gavilan College
995,3496,Hartnell College
995,3497,Las Positas
995,3498,Mission College
995,3483,Modesto Jr College
995,3499,Monterey Peninsula College
995,3500,Ohlone College
995,3485,Reedley College
995,3474,Sacramento City College
995,3475,San Joaquin Delta College
995,3502,San Jose City College
995,4017,Santa Rosa Jr College
995,3570,Shasta Tehama Trinity JC
995,3477,Sierra College
995,3504,Skyline College
995,3505,West Valley College
